timestamp,raw_file,clean_file,status,error_message2025-11-05 22:32:52,data/raw/punjab_forecast_20251105_223252.json,,SUCCESS,
2025-11-05 23:37:04,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251105_233703.json,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean,SUCCESS,
2025-11-05 23:37:04,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251105_233703.json,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean,SUCCESS,
2025-11-05 23:37:04,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251105_233703.json,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean,SUCCESS,
2025-11-05 23:37:04,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251105_233703.json,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean,SUCCESS,
2025-11-05 23:37:07,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/bahawalpur_weather.csv,SUCCESS,
2025-11-05 23:37:07,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/bahawalpur_weather.csv,SUCCESS,
2025-11-05 23:37:08,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/dera_ghazi_khan_weather.csv,SUCCESS,
2025-11-05 23:37:08,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/dera_ghazi_khan_weather.csv,SUCCESS,
2025-11-05 23:37:08,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/faisalabad_weather.csv,SUCCESS,
2025-11-05 23:37:08,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/faisalabad_weather.csv,SUCCESS,
2025-11-05 23:37:08,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/gujranwala_weather.csv,SUCCESS,
2025-11-05 23:37:09,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/gujranwala_weather.csv,SUCCESS,
2025-11-05 23:37:09,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/gujrat_weather.csv,SUCCESS,
2025-11-05 23:37:09,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/gujrat_weather.csv,SUCCESS,
2025-11-05 23:37:09,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/jhang_weather.csv,SUCCESS,
2025-11-05 23:37:09,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/jhang_weather.csv,SUCCESS,
